%time,field.x,field.y,field.theta
1757045397861230408,3.6755480124399376,-1.2350977344194296,-32.74088906446492
1757045397869676890,3.6774045314844805,-1.2350606013844685,-32.740139926420376
1757045397871158998,3.6774045314844805,-1.2350606013844685,-32.740139926420376
1757045397880858745,3.6774045314844805,-1.2350606013844685,-32.740139926420376
1757045397891035355,3.677400715744881,-1.2350454418279266,-32.74024164358855
1757045397900832137,3.677404529921051,-1.2350606016873706,-32.74034336018542
1757045397910679246,3.6774007177176786,-1.2350454431529132,-32.7404450652899
1757045397920664111,3.6774007177176786,-1.2350454431529132,-32.7404450652899
1757045397930732374,3.677396906349293,-1.2350302814194065,-32.740546789256825
1757045397940964023,3.677400715376571,-1.2350454403616191,-32.74044508661757
1757045397950918374,3.677400715376571,-1.2350454403616191,-32.74044508661757
1757045397960956084,3.677400715376571,-1.2350454403616191,-32.74044508661757
1757045397970688075,3.6774045267183504,-1.2350606019906532,-32.740343363352125
1757045397980943819,3.6774007138757376,-1.2350454409141696,-32.74024164119219
1757045397990712880,3.6774007138757376,-1.2350454409141696,-32.74024164119219
1757045398000709186,3.677404528168564,-1.2350606012371246,-32.74013992148528
1757045398010897238,3.677404528168564,-1.2350606012371246,-32.74013992148528
1757045398020952038,3.677404528168564,-1.2350606012371246,-32.74013992148528
1757045398030881750,3.677404528168564,-1.2350606012371246,-32.74013992148528
1757045398040935287,3.677404528168564,-1.2350606012371246,-32.74013992148528
1757045398050550038,3.677404528168564,-1.2350606012371246,-32.74013992148528
1757045398060794186,3.677404528168564,-1.2350606012371246,-32.74013992148528
1757045398071213912,3.677404528168564,-1.2350606012371246,-32.74013992148528
1757045398081319842,3.677404528168564,-1.2350606012371246,-32.74013992148528
1757045398090834419,3.677404528168564,-1.2350606012371246,-32.74013992148528
1757045398100583539,3.677404528168564,-1.2350606012371246,-32.74013992148528
1757045398111175785,3.677404528168564,-1.2350606012371246,-32.74013992148528
1757045398120757830,3.677404528168564,-1.2350606012371246,-32.74013992148528
1757045398130756041,3.677404528168564,-1.2350606012371246,-32.74013992148528
1757045398140853102,3.677404528168564,-1.2350606012371246,-32.74013992148528
1757045398151185464,3.677404528168564,-1.2350606012371246,-32.74013992148528
1757045398161250549,3.677404528168564,-1.2350606012371246,-32.74013992148528
1757045398170699039,3.677404528168564,-1.2350606012371246,-32.74013992148528
1757045398180822900,3.677404528168564,-1.2350606012371246,-32.74013992148528
1757045398191131028,3.677404528168564,-1.2350606012371246,-32.74013992148528
1757045398200736223,3.677404528168564,-1.2350606012371246,-32.74013992148528
1757045398210746392,3.677404528168564,-1.2350606012371246,-32.74013992148528
1757045398222188195,3.677404528168564,-1.2350606012371246,-32.74013992148528
1757045398230948821,3.677404528168564,-1.2350606012371246,-32.74013992148528
1757045398241696658,3.677404528168564,-1.2350606012371246,-32.74013992148528
1757045398250786038,3.677404528168564,-1.2350606012371246,-32.74013992148528
1757045398260848056,3.677404528168564,-1.2350606012371246,-32.74013992148528
1757045398273065367,3.677404528168564,-1.2350606012371246,-32.74013992148528
1757045398281439403,3.677404528168564,-1.2350606012371246,-32.74013992148528
1757045398291433811,3.677404528168564,-1.2350606012371246,-32.74013992148528
1757045398300963686,3.677404528168564,-1.2350606012371246,-32.74013992148528
1757045398310588788,3.677404528168564,-1.2350606012371246,-32.74013992148528
1757045398321585940,3.677404528168564,-1.2350606012371246,-32.74013992148528
1757045398331087780,3.677404528168564,-1.2350606012371246,-32.74013992148528
1757045398341615176,3.677404528168564,-1.2350606012371246,-32.74013992148528
1757045398350747936,3.677404528168564,-1.2350606012371246,-32.74013992148528
1757045398361544057,3.677404528168564,-1.2350606012371246,-32.74013992148528
1757045398369318421,3.678561850373124,-1.235338567251146,-32.738782017675916
1757045398370827722,3.678561850373124,-1.235338567251146,-32.738782017675916
1757045398380856884,3.678561850373124,-1.235338567251146,-32.738782017675916
1757045398390894001,3.678561850373124,-1.235338567251146,-32.738782017675916
1757045398400764890,3.678561850373124,-1.235338567251146,-32.738782017675916
1757045398410721541,3.678561850373124,-1.235338567251146,-32.738782017675916
1757045398421516378,3.678561850373124,-1.235338567251146,-32.738782017675916
1757045398430724843,3.678561850373124,-1.235338567251146,-32.738782017675916
1757045398441134698,3.678561850373124,-1.235338567251146,-32.738782017675916
1757045398450938082,3.678561850373124,-1.235338567251146,-32.738782017675916
1757045398461005542,3.678561850373124,-1.235338567251146,-32.738782017675916
1757045398471181133,3.678561850373124,-1.235338567251146,-32.738782017675916
1757045398480727452,3.678561850373124,-1.235338567251146,-32.738782017675916
1757045398490804800,3.678561850373124,-1.235338567251146,-32.738782017675916
1757045398500792762,3.678561850373124,-1.235338567251146,-32.738782017675916
1757045398510823423,3.678561850373124,-1.235338567251146,-32.738782017675916
1757045398521040063,3.678561850373124,-1.235338567251146,-32.738782017675916
1757045398531407265,3.678561850373124,-1.235338567251146,-32.738782017675916
1757045398541770705,3.678561850373124,-1.235338567251146,-32.738782017675916
1757045398550858527,3.678561850373124,-1.235338567251146,-32.738782017675916
1757045398561020029,3.678561850373124,-1.235338567251146,-32.738782017675916
1757045398571261659,3.678561850373124,-1.235338567251146,-32.738782017675916
1757045398581575691,3.678561850373124,-1.235338567251146,-32.738782017675916
1757045398591671545,3.678561850373124,-1.235338567251146,-32.738782017675916
1757045398600721917,3.678561850373124,-1.235338567251146,-32.738782017675916
1757045398610691037,3.678561850373124,-1.235338567251146,-32.738782017675916
1757045398620647837,3.678561850373124,-1.235338567251146,-32.738782017675916
1757045398631209612,3.678561850373124,-1.235338567251146,-32.738782017675916
1757045398640848846,3.678561850373124,-1.235338567251146,-32.738782017675916
1757045398651476227,3.678561850373124,-1.235338567251146,-32.738782017675916
1757045398660775286,3.678561850373124,-1.235338567251146,-32.738782017675916
1757045398670476095,3.678561850373124,-1.235338567251146,-32.738782017675916
1757045398681083272,3.678561850373124,-1.235338567251146,-32.738782017675916
1757045398690854680,3.678561850373124,-1.235338567251146,-32.738782017675916
1757045398700814078,3.678561850373124,-1.235338567251146,-32.738782017675916
1757045398710743146,3.678561850373124,-1.235338567251146,-32.738782017675916
1757045398720917107,3.678561850373124,-1.235338567251146,-32.738782017675916
1757045398730805338,3.678561850373124,-1.235338567251146,-32.738782017675916
1757045398741060514,3.678561850373124,-1.235338567251146,-32.738782017675916
1757045398751808824,3.678561850373124,-1.235338567251146,-32.738782017675916
1757045398760861751,3.678561850373124,-1.235338567251146,-32.738782017675916
1757045398771304197,3.678561850373124,-1.235338567251146,-32.738782017675916
1757045398780866688,3.678561850373124,-1.235338567251146,-32.738782017675916
1757045398791533014,3.678561850373124,-1.235338567251146,-32.738782017675916
1757045398800672630,3.678561850373124,-1.235338567251146,-32.738782017675916
1757045398810762174,3.678561850373124,-1.235338567251146,-32.738782017675916
1757045398820788174,3.678561850373124,-1.235338567251146,-32.738782017675916
